Well_ID,S.No,State,District,Taluka,Site,Latitude,Longitude,Year,pH,EC,CO3,Cl,SO4,NO3,TH,Ca,Mg,Na,K,F,TDS,Water_Quality_New
,5895,Haryana,Karnal,,Chochra,29.6321,76.6312,2020,8.0,1131.0,0,135.0,84.0,30.999999999999996,520.0,56.0,92.0,48.0,9.0,0.9699999999999999,854.0000000000001,Good
,5896,Haryana,Karnal,,Jalmana,29.5888,76.7091,2020,8.9,1832.0,108,142.0,164.0,11.0,300.0,12.0,66.0,304.0,11.0,0.81,828.8000000000002,Good
,5897,Haryana,Karnal,,Dhumsi,29.9331,77.0363,2020,8.4,409.0,48,21.0,17.0,14.0,140.0,20.0,22.0,46.0,6.2,0.37,178.4,Excellent
,5898,Haryana,Karnal,,Faridpur,29.482,77.0507,2020,8.5,631.0,48,21.0,71.0,0.01,220.0,20.0,41.0,66.0,4.6,0.79,342.4,Excellent
,5899,Haryana,Kurukshetra,Pehowa,Ishaque S,30.0167,76.4917,2020,7.911578192252511,,,168.65134576757532,91.51675152688813,37.65293592677345,298.26325853658534,55.41566083213773,38.98887550258472,129.1996111908178,12.37818944636678,0.5903595956592835,770.2337360594795,Excellent
,5900,Haryana,Kurukshetra,Pehowa,Bodhni,30.0542,76.5583,2020,8.5,718.0,36,43.0,0.0,37.0,170.0,12.0,34.0,85.0,13.0,0.08,300.0,Excellent
,5901,Haryana,Kurukshetra,Pehowa,Pehowa,29.9833,76.5806,2020,8.5,1109.0,48,184.0,97.0,26.0,210.0,52.0,19.0,160.0,18.0,0.3,346.4,Excellent
,5902,Haryana,Kurukshetra,Pehowa,Thana,29.92,76.5014,2020,7.911578192252511,,,168.65134576757532,91.51675152688813,37.65293592677345,298.26325853658534,55.41566083213773,38.98887550258472,129.1996111908178,12.37818944636678,0.5903595956592835,770.2337360594795,Excellent
,5903,Haryana,Kurukshetra,Kurukshetra,Malikpur-Singhpura,30,76.7514,2020,8.7,925.0,48,92.0,47.0,97.0,250.0,52.0,29.0,112.0,14.0,0.24000000000000002,497.59999999999997,Good
,5904,Haryana,Kurukshetra,Kurukshetra,Hatira,29.95,76.7625,2020,8.5,472.0,24,28.0,24.0,6.6,40.0,12.0,2.0,86.0,3.0,0.16,141.4,Excellent
,5905,Haryana,Kurukshetra,Kurukshetra,Kaulapur,30.025,76.8958,2020,8.6,692.0,48,35.0,48.99999999999999,16.0,160.0,20.0,27.0,79.0,7.0,0.3,295.0,Good
,5906,Haryana,Kurukshetra,ladwa,Dabkhera,30.0006,76.7536,2020,8.7,758.0,60,57.0,0.0,5.7,210.0,16.0,41.0,63.0,8.2,0.25,250.39999999999998,Good
,5907,Haryana,Kurukshetra,,RamSaran Majra,30.0782,77.0006,2020,8.5,370.0,36,21.0,0.0,1.4000000000000001,130.0,12.0,24.0,28.0,4.8,0.2,202.60000000000002,Excellent
,5908,Haryana,Kurukshetra,ladwa,Baronda,29.9556,77.0522,2020,8.0,658.0,0,28.0,0.0,10.0,229.99999999999997,24.0,41.0,50.0,7.6,0.36,326.4,Excellent
,5909,Haryana,Kurukshetra,Shahbad,Khanpur Jattan,30.1269,76.8408,2020,8.6,523.0,36,28.0,0.0,3.8,90.0,12.0,15.0,77.0,4.0,0.08,146.0,Good
,5910,Haryana,Kurukshetra,Babain,Berthala,30.1292,76.9833,2020,8.5,424.0,36,21.0,0.0,0.1,150.0,12.0,29.0,32.0,5.9,0.08,241.6,Excellent
,5911,Haryana,Kurukshetra,,Ban,29.9929,77.0744,2020,8.6,421.0,36,14.0,0.0,0.0,110.0,20.0,15.0,41.0,5.6,0.29,164.4,Good
,5912,Haryana,Kurukshetra,,Santokhpura,31.3474,75.5927,2020,8.7,734.0,60,28.0,31.000000000000004,4.8,170.0,12.0,34.0,87.0,4.8,0.04,203.60000000000005,Good
,5913,Haryana,Kurukshetra,,Shahbad,30.1672,76.8684,2020,8.6,1112.0,48,14.0,308.00000000000006,0.10999999999999999,220.0,36.0,32.0,161.0,1.6999999999999997,0.42,463.59999999999997,Good
,5914,Haryana,Mahendragarh,Kanina,Ratta kalan,28.1894,76.2867,2020,8.4,1052.0,36,170.0,45.00000000000001,30.999999999999996,200.0,24.0,34.0,155.99999999999997,2.4,0.16,319.2,Excellent
,5915,Haryana,Mahendragarh,Mahendergarh,Khatand,28.2822,76.0897,2020,8.2,3822.0,0,1014.0,250.99999999999997,15.0,380.0,56.0,58.0,721.0,7.2,0.74,2186.7999999999997,Moderate
,5916,Haryana,Mewat,Taoru,Rangola Dhani,28.2281,76.8806,2020,8.5,570.0,36,71.0,0.0,25.0,160.0,20.0,27.0,68.0,5.418,0.15,255.20000000000002,Excellent
,5917,Haryana,Palwal,Palwal,Pelak,28.1556,77.4264,2020,8.4,1730.0,57,248.0,97.99999999999999,66.0,284.0,25.0,54.0,281.0,8.5,0.37,721.1999999999999,Good
,5918,Haryana,Palwal,Palwal,Badram,28.1986,77.3764,2020,8.4,1194.0,43,163.0,67.0,22.0,179.0,17.0,33.0,191.0,24.0,0.02,314.8,Excellent
,5919,Haryana,Palwal,Hodal,Badoli,28.0694,77.4331,2020,8.2,1870.0,0,284.0,89.0,11.0,179.0,17.0,33.0,352.00000000000006,8.7,0.3,686.4,Good
,5920,Haryana,Palwal,Palwal,Pirgarhi,28.0444,77.4722,2020,8.2,1621.0,0,213.0,142.0,11.0,252.0,28.999999999999996,43.0,257.0,5.9,0.49,712.1999999999998,Excellent
,5921,Haryana,Palwal,Hodal,Hodal,27.8833,77.35,2020,8.1,4190.0,0,858.0,524.0,16.0,1001.0,68.0,202.0,521.0,6.3,1.36,2344.2,Poor
,5922,Haryana,Panchkula,Pinjore,Chandimandir,30.6942,76.8606,2020,8.5,470.0,36,43.0,0.0,67.0,100.0,36.0,2.0,85.0,4.699999999999999,0.07,207.0,Good
,5923,Haryana,Panchkula,Pinjore,Abdulpur,30.6616,76.836,2020,8.4,398.0,24,50.0,0.0,61.0,150.0,56.0,2.0,28.0,4.3,0.13,244.79999999999995,Good
,5924,Haryana,Panchkula,Pinjore,Garriran,30.8381,76.8764,2020,8.5,496.0,36,14.0,22.0,16.0,210.0,76.0,5.0,12.0,1.0,0.16,297.20000000000005,Good
,5925,Haryana,Panchkula,Pinjore,Dhakwala,30.7322,76.975,2020,8.6,831.0,36,14.0,257.0,13.0,100.0,20.0,12.0,145.0,2.2,0.1,275.0,Good
,5926,Haryana,Panchkula,Pinjore,Thapli,30.7392,76.9986,2020,7.9,376.0,0,14.0,41.0,4.8,160.0,24.0,24.0,19.0,2.6,0.14,281.59999999999997,Excellent
,5927,Haryana,Panchkula,Pinjore,Bahoriyan,30.7789,76.9381,2020,8.2,340.0,0,21.0,17.0,8.8,140.0,28.0,17.0,13.0,1.9,0.23,168.79999999999998,Excellent
,5928,Haryana,Panchkula,Pinjore,Nadha,30.6833,76.9,2020,8.3,291.0,36,57.0,0.0,0.06,30.000000000000004,8.0,2.0,71.0,1.3,1.07,139.20000000000002,Excellent
,5929,Haryana,Panchkula,Panchkula,Batwal,30.5911,76.9924,2020,8.0,391.0,0,28.0,0.0,0.34,150.0,28.0,19.0,65.0,1.2,0.38,232.4,Excellent
,5930,Haryana,Panchkula,Raipur Rani,Golpura,30.505,76.9861,2020,8.5,760.0,36,21.0,77.00000000000001,0.44999999999999996,140.0,16.0,24.0,95.00000000000001,2.1,0.43,292.59999999999997,Excellent
,5931,Haryana,Panchkula,,Pyoda,29.7476,76.4185,2020,8.5,2285.0,36,206.0,596.0,11.0,229.99999999999997,28.0,39.0,437.0,4.5,0.9,1065.0,Good
,5932,Haryana,Panipat,Israna,Israna,29.27778,76.85,2020,8.6,1920.0,24,213.0,513.0,18.0,200.0,32.0,29.0,386.0,9.0,0.61,473.79999999999984,Good
,5933,Haryana,Panipat,Israna,puthar,29.223,76.872,2020,8.0,2610.0,0,369.0,592.0,19.0,440.0,24.0,92.0,423.0,11.0,1.03,1468.8000000000002,Moderate
,5934,Haryana,Panipat,Gannaur,pugthala,29.1675,76.8875,2020,7.8,4000.0,0,752.0,783.9999999999999,56.0,1301.0000000000002,6.0,302.0,427.0,13.0,1.53,4324.200000000001,Poor
,5935,Haryana,Panipat,Samalkha,Patti kalyana,29.20972,77.02778,2020,8.6,970.0,12,57.0,212.0,18.0,200.0,16.0,39.0,166.0,6.0,1.14,561.1999999999999,Good
,5936,Haryana,Panipat,Samalkha,Karhansh,29.25583,77.01,2020,8.5,480.0,12,29.0,0.0,1.0,170.0,16.0,32.0,35.0,5.0,1.21,352.79999999999995,Excellent
,5937,Haryana,Panipat,Samalkha,Dakadla,29.22361,77.06667,2020,8.5,1560.0,24,85.0,414.0,0.0,380.0,32.0,73.0,216.0,5.0,1.7400000000000002,1161.3999999999999,Moderate
,5938,Haryana,Panipat,Samalkha,Hathwala,29.22639,77.11806,2020,8.4,545.0,24,43.0,57.0,0.0,180.0,48.0,15.0,61.0,5.0,0.34,314.4,Excellent
,5939,Haryana,Panipat,Bapoli,Sanauli,29.30222,77.09111,2020,8.5,725.0,12,28.0,210.0,0.0,290.0,24.0,56.00000000000001,84.0,5.0,0.19,354.0,Good
,5940,Haryana,Panipat,Panipat,Babail,29.38194,77.05,2020,8.7,2170.0,24,71.0,483.0,1.4000000000000001,580.0,40.0,117.0,236.0,9.0,0.51,1670.0000000000002,Poor
,5941,Haryana,Panipat,Bapoli,Nimbri,29.46944,77.03611,2020,8.2,595.0,0,71.0,84.99999999999999,2.0,250.0,52.0,29.0,40.0,3.0,0.1,284.0,Excellent
,5942,Haryana,Panipat,Panipat,Shimla Maulan,29.268,76.98333,2020,8.5,700.0,12,50.0,84.99999999999999,14.0,260.0,24.0,49.0,61.0,6.0,0.21999999999999997,503.2,Excellent
,5943,Haryana,Panipat,Panipat,Khalila Prahladpur,29.29,76.973,2020,8.8,1050.0,12,43.0,39.0,15.0,130.0,12.0,24.0,188.0,8.0,1.9200000000000002,569.5999999999999,Good
,5944,Haryana,Panipat,Madlauda,Untala,29.394,76.849,2020,8.7,3180.0,24,482.0,364.0,5.0,780.9999999999999,24.0,175.0,360.0,63.0,0.71,2379.2000000000003,Poor
,5945,Haryana,Panipat,Madlauda,Lohari,29.35833,76.83889,2020,8.9,2680.0,24,199.0,91.0,4.0,260.0,24.0,49.0,435.99999999999994,10.0,1.16,560.4,Good
,5946,Haryana,Panipat,Madlauda,Atawala,29.394,76.849,2020,8.8,1390.0,48,184.0,0.0,11.0,340.0,32.0,63.00000000000001,165.0,8.0,0.99,563.8000000000001,Good
,5947,Haryana,Rewari,Rewari,Masani,28.2047,76.7269,2020,8.4,2412.0,48,447.0,250.99999999999997,26.0,220.0,36.0,32.0,482.0,1.6000000000000003,1.01,1509.4,Moderate
,5948,Haryana,Rewari,Khol,Rholiawas,28.2417,76.5083,2020,8.5,2920.0,60,645.0,97.0,15.0,520.0,20.0,114.0,469.0,0.5,0.91,1639.6,Moderate
,5949,Haryana,Rewari,Khol,Mandola,28.2278,76.3556,2020,8.8,870.0,48,113.0,0.0,70.0,110.0,16.0,17.0,147.0,2.1,0.61,338.2,Good
,5950,Haryana,Rewari,Khol,Nangal Jamalpur,28.1792,76.3347,2020,8.4,1110.0,24,163.0,57.0,71.0,229.99999999999997,32.0,36.0,164.0,2.2,0.36,531.8000000000001,Good
,5951,Haryana,Rohtak,Rohtak,Kansla,28.89167,76.775,2020,8.9,2278.0,24,372.0,10.0,94.99999999999999,440.0,24.0,92.0,288.0,13.0,1.14,792.2,Moderate
,5952,Haryana,Rohtak,Maham,Maham,28.96333,76.3,2020,8.2,2430.0,0,581.0,217.0,52.0,681.0,40.0,141.0,224.0,94.0,0.19,2068.5999999999995,Poor
,5953,Haryana,Rohtak,Lakahan Majra,Lakhanmajra,29.04722,76.48333,2020,8.4,2080.0,24,425.0,90.00000000000001,28.999999999999996,360.0,32.0,68.0,196.0,118.00000000000001,0.23,813.6,Good
,5954,Haryana,Rohtak,Kalanaur,Balianandpur,28.8812,76.504,2020,8.6,1520.0,24,199.0,158.0,15.0,480.0,32.0,97.0,74.0,93.0,0.63,746.1999999999999,Good
,5955,Haryana,Sirsa,Jodhka,Jodhka,29.4965,75.2218,2020,8.6,926.0,48,85.0,35.0,61.99999999999999,204.0,16.0,40.0,112.0,5.1,0.92,291.0,Good
,5956,Haryana,Sirsa,Odhan,Odhan,29.7667,74.8972,2020,8.6,3988.0,72,539.0,734.0,59.0,225.0,33.0,35.0,815.0,9.0,8.21,246.19999999999996,Moderate
,5957,Haryana,Sirsa,Dabwali,Khuiyan Malkana,29.8583,74.7694,2020,8.6,901.0,48,71.0,84.0,28.999999999999996,286.0,12.0,61.99999999999999,86.0,15.0,1.04,682.4,Good
,5958,Haryana,Sirsa,Dabwali,Masitan,29.8861,74.72,2020,8.1,3223.0,0,369.0,578.0,257.0,745.0,61.0,144.0,417.0,14.0,1.58,3002.0,Poor
,5959,Haryana,Sirsa,Sirsa,Sirsa,29.5358,75.0494,2020,8.3,2928.0,36,326.0,847.0,7.799999999999999,572.0,37.0,117.0,437.0,7.0,0.31,1820.8000000000004,Poor
,5960,Haryana,Sirsa,Baragudha,Phaggu,29.6222,75.0222,2020,8.8,2799.0,48,362.0,461.0,96.0,133.0,20.0,20.0,580.0,9.0,2.25,1774.6000000000001,Poor
,5961,Haryana,Sirsa,Odhan,Kalanwali Mandi,29.8389,74.9889,2020,8.6,2108.0,60,206.0,347.0,160.0,255.0,12.0,55.0,364.0,34.0,0.47,657.1999999999999,Moderate
,5962,Haryana,Sirsa,Dabwali,Mangiana,29.9208,74.8042,2020,8.5,1244.0,36,213.0,104.0,26.0,184.0,25.0,30.0,125.0,121.0,0.37,589.2,Excellent
,5963,Haryana,Sirsa,Baragudha,Shergarh,29.9264,74.6764,2020,8.3,1783.0,0,184.0,257.0,196.00000000000003,582.0,25.0,127.0,84.0,124.0,0.77,1392.6,Poor
,5964,Haryana,Sirsa,Rania,Mammer Khera,29.6722,74.6569,2020,8.5,1340.0,24,135.0,321.0,0.87,214.0,37.0,30.0,216.0,6.0,0.89,389.0,Good
,5965,Haryana,Sirsa,Rania,Dariawala,29.6161,74.89,2020,8.1,8875.0,0,1503.0,2137.0,6.3,1460.0,188.0,241.0,1372.0,36.0,0.61,6289.4,Poor
,5966,Haryana,Sirsa,Sirsa,Mangala,29.4778,74.9556,2020,8.8,1803.0,96,142.0,327.0,3.4,112.0,20.0,15.0,381.0,4.0,3.16,1003.4000000000001,Moderate
,5967,Haryana,Sirsa,Ellenabad,Sri Jiwan Naga,29.5375,74.7417,2020,9.0,1206.0,108,85.0,105.0,0.01,204.0,12.0,42.0,208.0,8.0,0.68,503.1999999999999,Good
,5968,Haryana,Sirsa,Ellenabad,Kashi ram bas,29.4222,74.6125,2020,8.6,2540.0,36,177.0,774.0,8.0,184.0,33.0,25.0,504.0,7.0,2.25,296.40000000000003,Good
,5969,Haryana,Sirsa,Ellenabad,Sherwali Dhani,29.3933,74.6175,2020,8.3,307.0,24,21.0,47.0,0.56,133.0,33.0,12.0,13.0,3.0,0.31,231.00000000000003,Excellent
,5970,Haryana,Sirsa,Ellenabad,Bhuratwala,29.425,74.7708,2020,9.0,686.0,48,43.0,125.0,4.7,61.00000000000001,16.0,5.0,144.0,1.6000000000000003,0.58,584.0,Good
,5971,Haryana,Sirsa,Nathusari Chopta,Kumahria,28.2572,74.1444,2020,7.9,7676.0,0,1702.0,1238.0,123.0,1623.0,253.00000000000003,241.0,1020.0,12.0,1.21,4988.799999999999,Worst
,5972,Haryana,Sirsa,Nathusari Chopta,Darba kalan,29.3917,75.0889,2020,8.4,1420.0,36,35.0,571.0,11.0,429.0,106.0,40.0,147.0,6.2,2.08,688.0,Good
,5973,Haryana,Sonipat,Gohana,Gohana,29.13944,76.71528,2020,8.2,4310.0,0,709.0,683.0,71.0,780.9999999999999,224.0,54.0,549.0,12.0,0.49,2460.9999999999995,Worst
,5974,Haryana,Sonipat,Kathura,Kathura,29.075,76.55833,2020,8.5,730.0,24,14.0,80.0,0.0,240.0,56.0,24.0,9.0,3.0,0.21,325.8,Excellent
,5975,Haryana,Sonipat,Murthal,Murthal,29.04056,77.09111,2020,8.3,800.0,0,248.0,0.0,82.0,200.0,56.0,15.0,117.0,14.0,0.32,313.6,Good
,5976,Haryana,Sonipat,Rai,Kheora,28.96667,77.12083,2020,8.6,1890.0,24,170.0,435.0,34.0,641.0,24.0,141.0,142.0,9.0,0.14,1622.1999999999998,Poor
,5977,Haryana,Sonipat,Rai,Manauli,28.90833,77.18056,2020,8.5,580.0,24,71.0,65.0,1.0,280.0,40.0,44.0,20.0,5.0,0.01,464.6,Excellent
,5978,Haryana,Sonipat,Rai,Janti Khurd,28.84583,77.15833,2020,8.7,550.0,24,28.0,127.0,0.0,180.0,40.0,19.0,57.99999999999999,5.0,0.05,272.4,Good
,5979,Haryana,Sonipat,Rai,Rasoi,28.90278,77.11389,2020,8.6,2230.0,12,206.0,577.0,44.99999999999999,520.0,12.0,119.00000000000001,263.0,12.0,0.34,1106.2,Poor
,5980,Haryana,Sonipat,Rai,Rai,28.94167,77.09583,2020,8.5,2340.0,24,425.0,258.0,41.0,801.0,32.0,175.0,186.0,14.0,0.24000000000000002,1841.6,Poor
,5981,Haryana,Sonipat,Sonipat,Rathdhana,28.90833,77.18056,2020,8.9,1390.0,24,57.0,67.0,19.0,160.0,16.0,29.0,237.0,9.0,0.59,514.8,Good
,5982,Haryana,Sonipat,Gohana,Khanpur kalan,29.15972,76.82778,2020,8.5,1295.0,24,199.0,206.00000000000003,6.0,260.0,32.0,44.0,181.0,6.0,0.73,356.8,Excellent
,5983,Haryana,Sonipat,Sonipat,Mohara,29.04,76.884,2020,8.4,1450.0,24,113.0,402.0,6.0,459.99999999999994,48.0,92.0,98.0,9.0,0.59,1431.3999999999999,Moderate
,5984,Haryana,Sonipat,Sonipat,Barwasni,29,76.96667,2020,8.2,2400.0,0,397.0,250.99999999999997,2.0,680.0,72.0,122.0,198.0,10.0,0.030000000000000002,1797.0000000000002,Poor
,5985,Haryana,Sonipat,Gannaur,Purkhas,29.06528,76.83194,2020,8.2,6050.0,0,1127.0,1484.0,73.0,901.0,36.0,197.0,1003.0,206.0,0.29,2992.9999999999995,Poor
,5986,Haryana,Sonipat,Gannaur,Kami,29.02917,77.01667,2020,8.6,1384.0,24,85.0,55.0,81.0,240.0,8.0,54.0,161.0,11.0,0.49,474.4,Moderate
,5987,Haryana,Sonipat,Sonipat,Bhalor,29.31,77.098,2020,8.8,1450.0,24,113.0,237.0,1.0,280.0,56.0,34.0,248.0,7.0,0.1,487.39999999999986,Good
,5988,Haryana,Sonipat,,Bichpuri,29.2024,76.6629,2020,8.2,4000.0,0,510.0,689.0,65.0,670.9999999999999,12.0,156.0,541.0,11.0,0.51,2192.6,Poor
,5989,Haryana,Yamunanagar,Radaur,Radaur,30.025,77.15,2020,8.4,350.0,24,35.0,15.0,0.06,140.0,24.0,19.0,18.0,4.699999999999999,0.9,360.4,Excellent
,5990,Haryana,Yamunanagar,Jagadhri,Dhaurang,30.0667,77.1917,2020,8.4,307.0,24,35.0,0.0,1.1,110.0,20.0,15.0,28.0,4.9,0.55,197.2,Excellent
,5991,Haryana,Yamunanagar,Radaur,Shahabpura,30.1269,77.115,2020,8.6,609.0,48,21.0,39.0,0.12,130.0,20.0,19.0,84.0,8.1,0.27,183.60000000000002,Good
,5992,Haryana,Yamunanagar,Jagadhri,Naggal,30.0694,77.2808,2020,8.4,263.0,12,7.0,25.0,0.07,110.0,16.0,17.0,17.0,4.9,0.3,175.8,Excellent
,5993,Haryana,Yamunanagar,Chhachrauli,Chhachrauli,30.25,77.3333,2020,8.5,286.0,24,7.0,0.0,0.05,130.0,12.0,24.0,21.0,3.8,0.16,202.60000000000002,Excellent
,5994,Haryana,Yamunanagar,Jagadhri,Sabapur,30.1128,77.3651,2020,8.3,255.0,0,7.0,0.0,0.76,130.0,32.0,12.0,2.0,1.8,0.21,192.6,Excellent
,5995,Haryana,Yamunanagar,Radaur,Jhiwarheri,30.125,77.0861,2020,8.6,557.0,48,28.0,0.0,5.0,120.0,20.0,17.0,71.0,8.5,0.21999999999999997,164.4,Good
,5996,Haryana,Yamunanagar,Radaur,Khurdban,30.1389,77.2835,2020,8.3,486.0,0,21.0,114.0,3.7,200.0,32.0,29.0,24.0,7.8,0.16,321.20000000000005,Excellent
,5997,Haryana,Yamunanagar,,Bhamboli,30.167,77.2,2020,8.6,401.0,36,14.0,0.0,0.01,130.0,20.0,19.0,43.0,4.9,0.31,178.8,Good
,5998,Jharkhand,Ranchi,Ratu,Hurhuri,23.26,85.13,2020,6.3,325.0,0,43.0,2.9,17.0,120.0,26.0,13.0,15.0,3.0,0.0,211.0,Good
,5999,Jharkhand,Ranchi,Itki,Itki,23.2,85.06,2020,6.5,235.0,0,36.0,1.0,30.0,65.0,20.0,4.0,8.1,24.0,0.0,153.0,Excellent
,6000,Jharkhand,Ranchi,Ratu,Khatitanr,23.24,85.13,2020,6.2,447.0,0,36.0,47.0,14.0,160.0,30.0,21.0,24.0,5.5,0.15,291.0,Good
,6001,Jharkhand,Ranchi,Kanke,daily market,23.02,85.01,2020,8.2,289.0,0,7.0,13.0,4.0,90.0,24.0,7.000000000000001,7.0,3.0,0.0,188.0,Excellent
,6002,Jharkhand,Ranchi,Namkom,Chutiya (Sani Mandir),23.02,85.02,2020,8.1,655.0,0,28.0,39.0,43.0,215.0,34.0,32.0,46.0,10.0,0.0,426.0,Excellent
,6003,Jharkhand,Ranchi,Namkom,Tati Silway (E.F.),23.02,85.02,2020,8.2,794.0,0,57.0,39.0,75.0,270.0,66.0,26.0,55.0,15.0,0.33,516.0,Good
,6004,Jharkhand,Ranchi,Ormanjhi,hombai B.I.T Mesra,23.02,85.02,2020,8.0,656.0,0,46.0,54.0,52.0,235.0,74.0,12.0,46.0,6.0,0.14,426.0,Good
,6005,Jharkhand,Ranchi,Kanke,Ramkrishna mission Morabandi,23.02,85.02,2020,7.8,1087.0,0,67.0,95.0,96.0,360.0,106.0,23.0,69.0,5.0,0.10999999999999999,707.0,Good
,6006,Jharkhand,Ranchi,Ormanjhi,Hochar,23.02,85.02,2020,8.0,881.0,0,75.0,59.0,67.0,225.0,72.0,11.0,82.0,4.2,0.34,573.0,Good
,6007,Jharkhand,Ranchi,Namkom,Hanuman Mandir (Near A.G office),23.02,85.01,2020,8.1,528.0,0,32.0,56.0,65.0,160.0,42.0,13.0,28.999999999999996,29.0,1.9,343.0,Good
,6008,Jharkhand,E. Singhbhum,Jugsalai/Jamshedpur,Pardih,22.47,86.11,2020,8.1,736.0,0,57.0,64.0,96.0,310.0,78.0,28.000000000000004,22.000000000000004,22.0,0.18,478.0,Good
,6009,Jharkhand,E. Singhbhum,Jugsalai/Jamshedpur,Shitla Madir Kadma,22.48,86.1,2020,8.0,974.0,0,114.0,52.0,110.99999999999999,195.0,62.0,10.0,81.0,81.0,0.13,633.0000000000001,Good
,6010,Jharkhand,E. Singhbhum,Jugsalai/Jamshedpur,Sundarnagar 1,22.49,86.1,2020,8.2,460.0,0,46.0,28.0,19.0,145.0,34.0,15.0,14.0,14.0,0.18,299.0,Excellent
,6011,Jharkhand,Ramgarh,Ramgarh,Ramgarh2A,23.38,85.29,2020,7.8,1696.0,0,96.0,92.0,189.0,560.0,184.0,24.0,120.0,19.0,0.8700000000000001,1102.0,Moderate
,6012,Jharkhand,Hazaribagh,Keredari,Keredari,23.57,85.03,2020,7.7,2430.0,0,213.0,62.00000000000001,179.0,900.0,278.0,50.0,126.0,34.0,0.0,1580.0,Moderate
,6013,Jharkhand,Hazaribagh,Chowparan,Chauparan 1,24.23,85.15,2020,7.7,2552.0,0,241.0,89.0,223.0,950.0,266.0,69.0,124.0,39.0,0.0,1659.0,Poor
,6014,Jharkhand,Lohardaga,Kuru,Hiinjla,23.32,84.5,2020,8.1,264.0,0,35.5,1.5,17.0,80.0,24.0,5.0,21.0,4.2,0.24000000000000002,172.0,Excellent
,6015,Jharkhand,Lohardaga,Lohardaga,Iragon,23.25,84.46,2020,8.3,312.0,0,63.9,3.7,19.0,114.99999999999999,28.0,11.0,16.0,0.9,0.18,203.0,Excellent
,6016,Jharkhand,Lohardaga,Kisko,Kisko 1,23.3,84.4,2020,8.3,244.0,0,60.35,1.7999999999999998,11.0,65.0,20.0,4.0,23.0,3.6,0.24000000000000002,159.0,Excellent
,6017,Jharkhand,Lohardaga,Lohardaga,Lohardaga (Patra Toli),23.28,84.42,2020,8.1,474.0,0,42.6,2.3,28.999999999999996,180.0,40.0,19.0,25.0,0.13,0.21,308.0,Excellent
,6018,Jharkhand,Lohardaga,Lohardaga,Lohardaga (pwdib),23.28,84.42,2020,8.2,597.0,0,56.8,13.0,86.0,175.0,52.0,11.0,42.0,14.0,0.35,388.0,Good
,6019,Jharkhand,Lohardaga,Kuru,Rudh 1,23.33,84.48,2020,8.2,608.0,0,39.05,23.0,74.0,130.0,20.0,19.0,65.0,24.0,0.47,395.0,Good
,6020,Jharkhand,Latehar,Balumath,Bariatu,23.53,84.48,2020,8.0,978.0,0,49.7,87.0,162.0,285.0,89.99999999999999,15.0,85.0,14.0,0.56,636.0,Good
,6021,Jharkhand,Gumla,Ghagra,Adar,23.19,84.22,2020,7.3,199.0,0,17.75,4.3,12.0,75.0,22.000000000000004,5.0,10.0,0.04,0.0,129.0,Excellent
,6022,Jharkhand,Gumla,Basia,Baisia,22.53,84.5,2020,7.5,967.0,0,78.1,82.0,34.0,275.0,62.0,29.0,90.0,8.9,0.0,629.0,Excellent
,6023,Jharkhand,Gumla,Chainpur,Chainpur 1,23.08,84.11,2020,7.3,260.0,0,21.3,7.4,26.0,100.0,26.0,9.0,13.0,1.5,0.0,169.0,Excellent
,6024,Jharkhand,Gumla,Gumla,Gumla 1,23.02,84.33,2020,7.8,155.0,0,21.3,0.8099999999999999,5.8,35.00000000000001,12.0,1.0,19.0,1.6999999999999997,0.0,101.0,Excellent
,6025,Jharkhand,Khunti,Kerra,Ralogutu,23.11,85.08,2020,7.5,218.0,0,31.95,1.3,16.0,90.0,14.0,13.0,7.51,0.01,0.0,142.0,Excellent
,6026,Jharkhand,Khunti,Kerra,Binagaon,23.11,85.1,2020,8.1,159.0,0,17.75,0.0,30.0,70.0,20.0,5.0,3.01,0.05000000000000001,0.0,103.0,Excellent
,6027,Jharkhand,Khunti,Kerra,Ghusuli,23.1,85.12,2020,8.0,1088.0,0,120.7,39.0,28.0,415.0,36.0,79.0,55.0,8.2,0.0,707.0,Good
,6028,Jharkhand,Khunti,Khunti,Karapurti,23,85.25,2020,8.2,1012.0,0,99.4,41.0,30.0,425.0,64.0,64.0,37.0,2.9,0.0,658.0000000000001,Good
,6029,Jharkhand,Khunti,Khunti,Seringathu,23,85.31,2020,8.2,323.0,0,21.3,12.0,34.0,125.0,30.0,12.0,16.0,1.4,0.0,210.0,Excellent
,6030,Jharkhand,Khunti,Dolma Pz,,23.07,85.03,2020,7.9,135.0,0,10.65,0.0,33.0,45.0,10.0,5.0,9.48,1.3,0.0,88.0,Excellent
,6031,Jharkhand,Khunti,Kolebria,,22.13,84.13,2020,7.8,970.0,0,127.8,66.0,23.0,275.0,52.0,35.0,91.0,12.0,0.0,631.0,Excellent
,6032,Chhattisgarh,Durg,Gurur,Balodgahan,20.64611111,81.47166667,2020,7.8,755.0,0,59.5,41.61,0.1,295.0,64.0,32.4,38.11,5.1,0.04,535.0,Excellent
,6033,Chhattisgarh,Bastar,Keshkal,Keshkal,20.09722,81.59055,2020,7.8,598.0,0,42.0,7.27,8.45,250.0,64.0,21.6,21.58,1.07,0.9300000000000002,527.8,Excellent
